3e-09	3e-08	2000	4000	2000	1.5e-12
16	-0.625538	0.017	0.017	1.19138e-08	0.017	3.75786e-09
17	-0.836344	0.018	0.018	1.18888e-08	0.018	3.76206e-09
18	-1.11819	0.019	0.019	1.18641e-08	0.019	3.76207e-09
19	-1.49502	0.02	0.02	1.18662e-08	0.02	3.78534e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.38687e-08	0.00100001	3.06741e-09
2	-0.008022	0.002	0.00200001	1.3722e-08	0.00200001	3.77133e-09
3	-0.0107254	0.003	0.00300001	1.35988e-08	0.00300001	4.3754e-09
4	-0.0143399	0.004	0.00400001	1.34945e-08	0.00400001	4.88243e-09
5	-0.0191724	0.005	0.00500001	1.34042e-08	0.00500001	5.28442e-09
6	-0.0256335	0.006	0.00600001	1.3325e-08	0.00600001	5.57505e-09
7	-0.034272	0.007	0.00700001	1.3256e-08	0.00700001	5.77332e-09
8	-0.0458217	0.008	0.00800001	1.31977e-08	0.00800001	5.91333e-09
9	-0.0612636	0.009	0.00900001	1.31505e-08	0.00900001	6.01972e-09
10	-0.0819094	0.01	0.01	1.31136e-08	0.01	6.10469e-09
11	-0.109513	0.011	0.011	1.30846e-08	0.011	6.1726e-09
12	-0.146419	0.012	0.012	1.30602e-08	0.012	6.22552e-09
13	-0.195762	0.013	0.013	1.30366e-08	0.013	6.26441e-09
14	-0.261734	0.014	0.014	1.3011e-08	0.014	6.29014e-09
15	-0.349938	0.015	0.015	1.2982e-08	0.015	6.30421e-09
16	-0.467867	0.016	0.016	1.29499e-08	0.016	6.30851e-09
17	-0.625538	0.017	0.017	1.29157e-08	0.017	6.3056e-09
18	-0.836344	0.018	0.018	1.28816e-08	0.018	6.29835e-09
19	-1.11819	0.019	0.019	1.28527e-08	0.019	6.29225e-09
20	-1.49502	0.02	0.02	1.28983e-08	0.02	6.35788e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.67302e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.4702e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.37678e-08	0.00300001	5.69743e-10
4	-0.0143399	0.004	0.00400001	1.36454e-08	0.00400001	1.61225e-09
5	-0.0191724	0.005	0.00500001	1.35408e-08	0.00500001	2.40185e-09
6	-0.0256335	0.006	0.00600001	1.345e-08	0.00600001	2.95682e-09
7	-0.034272	0.007	0.00700001	1.33696e-08	0.00700001	3.30528e-09
8	-0.0458217	0.008	0.00800001	1.32983e-08	0.00800001	3.51984e-09
9	-0.0612636	0.009	0.00900001	1.32363e-08	0.00900001	3.66309e-09
10	-0.0819094	0.01	0.01	1.31849e-08	0.01	3.7667e-09
11	-0.109513	0.011	0.011	1.31441e-08	0.011	3.84422e-09
12	-0.146419	0.012	0.012	1.31122e-08	0.012	3.90348e-09
13	-0.195762	0.013	0.013	1.30859e-08	0.013	3.94935e-09
14	-0.261734	0.014	0.014	1.30615e-08	0.014	3.98385e-09
15	-0.349938	0.015	0.015	1.30363e-08	0.015	4.00772e-09
16	-0.467867	0.016	0.016	1.3009e-08	0.016	4.02169e-09
17	-0.625538	0.017	0.017	1.29791e-08	0.017	4.02699e-09
18	-0.836344	0.018	0.018	1.29488e-08	0.018	4.02655e-09
19	-1.11819	0.019	0.019	1.29346e-08	0.019	4.03803e-09
20	-1.49502	0.02	0.02	1.31157e-08	0.02	4.24076e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.42777e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.41315e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.40078e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.39015e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.3808e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.37249e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.36521e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.35906e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.3541e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.35016e-08	0	0.01
11	-0.109513	0.011	0.011	1.34697e-08	0	0.011
12	-0.146419	0.012	0.012	1.34416e-08	0	0.012
13	-0.195762	0.013	0.013	1.3414e-08	0	0.013
14	-0.261734	0.014	0.014	1.33844e-08	0	0.014
15	-0.349938	0.015	0.015	1.33513e-08	0	0.015
16	-0.467867	0.016	0.016	1.33147e-08	0	0.016
17	-0.625538	0.017	0.017	1.3276e-08	0	0.017
18	-0.836344	0.018	0.018	1.32381e-08	0	0.018
19	-1.11819	0.019	0.019	1.32156e-08	0	0.019
20	-1.49502	0.02	0.02	1.33565e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.25202e-08	0.00100001	1.01088e-10
2	-0.008022	0.002	0.00200001	1.23998e-08	0.00200001	1.21132e-09
3	-0.0107254	0.003	0.00300001	1.23019e-08	0.00300001	2.10692e-09
4	-0.0143399	0.004	0.00400001	1.2217e-08	0.00400001	2.82441e-09
5	-0.0191724	0.005	0.00500001	1.21429e-08	0.00500001	3.3781e-09
6	-0.0256335	0.006	0.00600001	1.2077e-08	0.00600001	3.76972e-09
7	-0.034272	0.007	0.00700001	1.20172e-08	0.00700001	4.02489e-09
8	-0.0458217	0.008	0.00800001	1.19632e-08	0.00800001	4.19272e-09
9	-0.0612636	0.009	0.00900001	1.19165e-08	0.00900001	4.31097e-09
10	-0.0819094	0.01	0.01	1.18783e-08	0.01	4.39948e-09
11	-0.109513	0.011	0.011	1.18484e-08	0.011	4.46753e-09
12	-0.146419	0.012	0.012	1.18248e-08	0.012	4.5205e-09
13	-0.195762	0.013	0.013	1.18047e-08	0.013	4.56156e-09
14	-0.261734	0.014	0.014	1.17851e-08	0.014	4.59207e-09
15	-0.349938	0.015	0.015	1.17638e-08	0.015	4.61259e-09
16	-0.467867	0.016	0.016	1.17397e-08	0.016	4.62387e-09
17	-0.625538	0.017	0.017	1.1713e-08	0.017	4.62736e-09
18	-0.836344	0.018	0.018	1.16849e-08	0.018	4.62494e-09
19	-1.11819	0.019	0.019	1.16589e-08	0.019	4.62111e-09
20	-1.49502	0.02	0.02	1.16773e-08	0.02	4.6588e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.72132e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.47618e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.30547e-08	0.00300001	6.68479e-13
4	-0.0143399	0.004	0.00400001	1.27191e-08	0.00400001	9.4854e-10
5	-0.0191724	0.005	0.00500001	1.26054e-08	0.00500001	1.80706e-09
6	-0.0256335	0.006	0.00600001	1.2509e-08	0.00600001	2.40805e-09
7	-0.034272	0.007	0.00700001	1.24255e-08	0.00700001	2.78209e-09
8	-0.0458217	0.008	0.00800001	1.23523e-08	0.00800001	3.00742e-09
9	-0.0612636	0.009	0.00900001	1.22889e-08	0.00900001	3.15463e-09
10	-0.0819094	0.01	0.01	1.22367e-08	0.01	3.25912e-09
11	-0.109513	0.011	0.011	1.21959e-08	0.011	3.33653e-09
12	-0.146419	0.012	0.012	1.21648e-08	0.012	3.39579e-09
13	-0.195762	0.013	0.013	1.21401e-08	0.013	3.44225e-09
14	-0.261734	0.014	0.014	1.21179e-08	0.014	3.47776e-09
15	-0.349938	0.015	0.015	1.20951e-08	0.015	3.50286e-09
16	-0.467867	0.016	0.016	1.20697e-08	0.016	3.51792e-09
17	-0.625538	0.017	0.017	1.20415e-08	0.017	3.52399e-09
18	-0.836344	0.018	0.018	1.20112e-08	0.018	3.52287e-09
19	-1.11819	0.019	0.019	1.19829e-08	0.019	3.51927e-09
20	-1.49502	0.02	0.02	1.19992e-08	0.02	3.55691e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.26111e-08	0.00100001	6.75546e-10
2	-0.008022	0.002	0.00200001	1.25033e-08	0.00200001	1.73312e-09
3	-0.0107254	0.003	0.00300001	1.24111e-08	0.00300001	2.58248e-09
4	-0.0143399	0.004	0.00400001	1.23314e-08	0.00400001	3.24844e-09
5	-0.0191724	0.005	0.00500001	1.22614e-08	0.00500001	3.73305e-09
6	-0.0256335	0.006	0.00600001	1.21993e-08	0.00600001	4.05171e-09
7	-0.034272	0.007	0.00700001	1.21448e-08	0.00700001	4.25778e-09
8	-0.0458217	0.008	0.00800001	1.20986e-08	0.00800001	4.40114e-09
9	-0.0612636	0.009	0.00900001	1.20609e-08	0.00900001	4.50802e-09
10	-0.0819094	0.01	0.01	1.20309e-08	0.01	4.59021e-09
11	-0.109513	0.011	0.011	1.20062e-08	0.011	4.65319e-09
12	-0.146419	0.012	0.012	1.19838e-08	0.012	4.70021e-09
13	-0.195762	0.013	0.013	1.19605e-08	0.013	4.73322e-09
14	-0.261734	0.014	0.014	1.19348e-08	0.014	4.75398e-09
15	-0.349938	0.015	0.015	1.19063e-08	0.015	4.76453e-09
16	-0.467867	0.016	0.016	1.18756e-08	0.016	4.76721e-09
17	-0.625538	0.017	0.017	1.18441e-08	0.017	4.76421e-09
18	-0.836344	0.018	0.018	1.18129e-08	0.018	4.75741e-09
19	-1.11819	0.019	0.019	1.17847e-08	0.019	4.75042e-09
20	-1.49502	0.02	0.02	1.17916e-08	0.02	4.77572e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.44109e-08	0.00100001	4.18585e-12
2	-0.008022	0.002	0.00200001	1.40704e-08	0.00200001	1.12774e-09
3	-0.0107254	0.003	0.00300001	1.39568e-08	0.00300001	2.16144e-09
4	-0.0143399	0.004	0.00400001	1.38583e-08	0.00400001	2.95407e-09
5	-0.0191724	0.005	0.00500001	1.3771e-08	0.00500001	3.5209e-09
6	-0.0256335	0.006	0.00600001	1.3693e-08	0.00600001	3.88336e-09
7	-0.034272	0.007	0.00700001	1.36245e-08	0.00700001	4.1109e-09
8	-0.0458217	0.008	0.00800001	1.35672e-08	0.00800001	4.26875e-09
9	-0.0612636	0.009	0.00900001	1.35214e-08	0.00900001	4.3888e-09
10	-0.0819094	0.01	0.01	1.34852e-08	0.01	4.48231e-09
11	-0.109513	0.011	0.011	1.34558e-08	0.011	4.55341e-09
12	-0.146419	0.012	0.012	1.34297e-08	0.012	4.60625e-09
13	-0.195762	0.013	0.013	1.34036e-08	0.013	4.64393e-09
14	-0.261734	0.014	0.014	1.33752e-08	0.014	4.66818e-09
15	-0.349938	0.015	0.015	1.33431e-08	0.015	4.68047e-09
16	-0.467867	0.016	0.016	1.33071e-08	0.016	4.68234e-09
17	-0.625538	0.017	0.017	1.32685e-08	0.017	4.67613e-09
18	-0.836344	0.018	0.018	1.323e-08	0.018	4.66548e-09
19	-1.11819	0.019	0.019	1.32034e-08	0.019	4.66256e-09
20	-1.49502	0.02	0.02	1.32619e-08	0.02	4.74169e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.25587e-08	0.00100001	1.32952e-09
2	-0.008022	0.002	0.00200001	1.24599e-08	0.00200001	2.15105e-09
3	-0.0107254	0.003	0.00300001	1.23721e-08	0.00300001	2.83933e-09
4	-0.0143399	0.004	0.00400001	1.22944e-08	0.00400001	3.40699e-09
5	-0.0191724	0.005	0.00500001	1.22246e-08	0.00500001	3.852e-09
6	-0.0256335	0.006	0.00600001	1.21606e-08	0.00600001	4.17187e-09
7	-0.034272	0.007	0.00700001	1.21017e-08	0.00700001	4.38742e-09
8	-0.0458217	0.008	0.00800001	1.20487e-08	0.00800001	4.5348e-09
9	-0.0612636	0.009	0.00900001	1.20033e-08	0.00900001	4.6421e-09
10	-0.0819094	0.01	0.01	1.19673e-08	0.01	4.7254e-09
11	-0.109513	0.011	0.011	1.194e-08	0.011	4.79181e-09
12	-0.146419	0.012	0.012	1.19189e-08	0.012	4.84471e-09
13	-0.195762	0.013	0.013	1.19004e-08	0.013	4.88591e-09
14	-0.261734	0.014	0.014	1.18814e-08	0.014	4.91596e-09
15	-0.349938	0.015	0.015	1.18599e-08	0.015	4.93553e-09
16	-0.467867	0.016	0.016	1.18351e-08	0.016	4.94548e-09
17	-0.625538	0.017	0.017	1.18072e-08	0.017	4.94735e-09
18	-0.836344	0.018	0.018	1.1778e-08	0.018	4.94365e-09
19	-1.11819	0.019	0.019	1.17528e-08	0.019	4.94012e-09
20	-1.49502	0.02	0.02	1.18078e-08	0.02	5.01408e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.4376e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.26682e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.2325e-08	0.00300001	9.37885e-10
4	-0.0143399	0.004	0.00400001	1.22436e-08	0.00400001	1.82923e-09
5	-0.0191724	0.005	0.00500001	1.21715e-08	0.00500001	2.45253e-09
6	-0.0256335	0.006	0.00600001	1.21064e-08	0.00600001	2.83992e-09
7	-0.034272	0.007	0.00700001	1.20484e-08	0.00700001	3.07591e-09
8	-0.0458217	0.008	0.00800001	1.19988e-08	0.00800001	3.23454e-09
9	-0.0612636	0.009	0.00900001	1.19585e-08	0.00900001	3.35085e-09
10	-0.0819094	0.01	0.01	1.19264e-08	0.01	3.43857e-09
11	-0.109513	0.011	0.011	1.19004e-08	0.011	3.50469e-09
12	-0.146419	0.012	0.012	1.18777e-08	0.012	3.55426e-09
13	-0.195762	0.013	0.013	1.18549e-08	0.013	3.59e-09
14	-0.261734	0.014	0.014	1.18301e-08	0.014	3.61348e-09
15	-0.349938	0.015	0.015	1.18021e-08	0.015	3.6263e-09
16	-0.467867	0.016	0.016	1.17715e-08	0.016	3.6304e-09
17	-0.625538	0.017	0.017	1.17393e-08	0.017	3.62794e-09
18	-0.836344	0.018	0.018	1.17071e-08	0.018	3.62109e-09
19	-1.11819	0.019	0.019	1.16771e-08	0.019	3.61321e-09
20	-1.49502	0.02	0.02	1.16772e-08	0.02	3.63241e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.83297e-08	0	0.00100002
2	-0.008022	0.002	0.00200002	1.57653e-08	0	0.00200002
3	-0.0107254	0.003	0.00300001	1.47954e-08	0.00300001	8.37914e-10
4	-0.0143399	0.004	0.00400001	1.45876e-08	0.00400001	2.01183e-09
5	-0.0191724	0.005	0.00500001	1.44181e-08	0.00500001	2.92804e-09
6	-0.0256335	0.006	0.00600001	1.42787e-08	0.00600001	3.63287e-09
7	-0.034272	0.007	0.00700001	1.4163e-08	0.00700001	4.13724e-09
8	-0.0458217	0.008	0.00800001	1.40657e-08	0.00800001	4.45908e-09
9	-0.0612636	0.009	0.00900001	1.39831e-08	0.00900001	4.65697e-09
10	-0.0819094	0.01	0.01	1.39132e-08	0.01	4.7862e-09
11	-0.109513	0.011	0.011	1.38561e-08	0.011	4.87632e-09
12	-0.146419	0.012	0.012	1.38118e-08	0.012	4.94263e-09
13	-0.195762	0.013	0.013	1.37783e-08	0.013	4.99454e-09
14	-0.261734	0.014	0.014	1.37523e-08	0.014	5.03647e-09
15	-0.349938	0.015	0.015	1.37297e-08	0.015	5.06935e-09
16	-0.467867	0.016	0.016	1.3707e-08	0.016	5.09276e-09
17	-0.625538	0.017	0.017	1.36823e-08	0.017	5.10687e-09
18	-0.836344	0.018	0.018	1.36558e-08	0.018	5.11323e-09
19	-1.11819	0.019	0.019	1.36357e-08	0.019	5.12101e-09
20	-1.49502	0.02	0.02	1.37099e-08	0.02	5.21858e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.45744e-08	0.00100001	2.16041e-09
2	-0.008022	0.002	0.00200001	1.42604e-08	0.00200001	2.98813e-09
3	-0.0107254	0.003	0.00300001	1.40144e-08	0.00300001	3.68843e-09
4	-0.0143399	0.004	0.00400001	1.38184e-08	0.00400001	4.28538e-09
5	-0.0191724	0.005	0.00500001	1.36598e-08	0.00500001	4.78545e-09
6	-0.0256335	0.006	0.00600001	1.353e-08	0.00600001	5.18386e-09
7	-0.034272	0.007	0.00700001	1.34224e-08	0.00700001	5.47311e-09
8	-0.0458217	0.008	0.00800001	1.33317e-08	0.00800001	5.66578e-09
9	-0.0612636	0.009	0.00900001	1.32545e-08	0.00900001	5.79371e-09
10	-0.0819094	0.01	0.01	1.319e-08	0.01	5.88373e-09
11	-0.109513	0.011	0.011	1.3138e-08	0.011	5.95101e-09
12	-0.146419	0.012	0.012	1.30978e-08	0.012	6.00364e-09
13	-0.195762	0.013	0.013	1.30667e-08	0.013	6.04593e-09
14	-0.261734	0.014	0.014	1.30413e-08	0.014	6.07977e-09
15	-0.349938	0.015	0.015	1.3018e-08	0.015	6.10535e-09
16	-0.467867	0.016	0.016	1.29941e-08	0.016	6.12243e-09
17	-0.625538	0.017	0.017	1.29685e-08	0.017	6.13147e-09
18	-0.836344	0.018	0.018	1.29413e-08	0.018	6.13378e-09
19	-1.11819	0.019	0.019	1.29154e-08	0.019	6.13298e-09
20	-1.49502	0.02	0.02	1.29328e-08	0.02	6.17198e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.41516e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.29283e-08	0.00200001	2.66687e-10
3	-0.0107254	0.003	0.00300001	1.28265e-08	0.00300001	1.34122e-09
4	-0.0143399	0.004	0.00400001	1.27398e-08	0.00400001	2.18366e-09
5	-0.0191724	0.005	0.00500001	1.26632e-08	0.00500001	2.81209e-09
6	-0.0256335	0.006	0.00600001	1.25943e-08	0.00600001	3.23435e-09
7	-0.034272	0.007	0.00700001	1.25327e-08	0.00700001	3.49925e-09
8	-0.0458217	0.008	0.00800001	1.24797e-08	0.00800001	3.67485e-09
9	-0.0612636	0.009	0.00900001	1.24362e-08	0.00900001	3.80243e-09
10	-0.0819094	0.01	0.01	1.2402e-08	0.01	3.89969e-09
11	-0.109513	0.011	0.011	1.2375e-08	0.011	3.97386e-09
12	-0.146419	0.012	0.012	1.23523e-08	0.012	4.0301e-09
13	-0.195762	0.013	0.013	1.23305e-08	0.013	4.0716e-09
14	-0.261734	0.014	0.014	1.23068e-08	0.014	4.09993e-09
15	-0.349938	0.015	0.015	1.22798e-08	0.015	4.11651e-09
16	-0.467867	0.016	0.016	1.22492e-08	0.016	4.12288e-09
17	-0.625538	0.017	0.017	1.2216e-08	0.017	4.12124e-09
18	-0.836344	0.018	0.018	1.21819e-08	0.018	4.11422e-09
19	-1.11819	0.019	0.019	1.21489e-08	0.019	4.10426e-09
20	-1.49502	0.02	0.02	1.21289e-08	0.02	4.10423e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.38605e-08	0.00100001	4.10841e-09
2	-0.008022	0.002	0.00200001	1.3748e-08	0.00200001	4.67641e-09
3	-0.0107254	0.003	0.00300001	1.36503e-08	0.00300001	5.16718e-09
4	-0.0143399	0.004	0.00400001	1.35647e-08	0.00400001	5.57612e-09
5	-0.0191724	0.005	0.00500001	1.34892e-08	0.00500001	5.89451e-09
6	-0.0256335	0.006	0.00600001	1.34231e-08	0.00600001	6.12443e-09
7	-0.034272	0.007	0.00700001	1.33668e-08	0.00700001	6.28914e-09
8	-0.0458217	0.008	0.00800001	1.33205e-08	0.00800001	6.41344e-09
9	-0.0612636	0.009	0.00900001	1.32824e-08	0.00900001	6.5114e-09
10	-0.0819094	0.01	0.01	1.32505e-08	0.01	6.58954e-09
11	-0.109513	0.011	0.011	1.32217e-08	0.011	6.64979e-09
12	-0.146419	0.012	0.012	1.31928e-08	0.012	6.69313e-09
13	-0.195762	0.013	0.013	1.31613e-08	0.013	6.72097e-09
14	-0.261734	0.014	0.014	1.31265e-08	0.014	6.73548e-09
15	-0.349938	0.015	0.015	1.30889e-08	0.015	6.73934e-09
16	-0.467867	0.016	0.016	1.30492e-08	0.016	6.7351e-09
17	-0.625538	0.017	0.017	1.30088e-08	0.017	6.72522e-09
18	-0.836344	0.018	0.018	1.29696e-08	0.018	6.71227e-09
19	-1.11819	0.019	0.019	1.29342e-08	0.019	6.69935e-09
20	-1.49502	0.02	0.02	1.29377e-08	0.02	6.72255e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.34155e-08	0.00100001	2.59724e-13
2	-0.008022	0.002	0.00200001	1.22876e-08	0.00200001	2.67455e-10
3	-0.0107254	0.003	0.00300001	1.21591e-08	0.00300001	1.24162e-09
4	-0.0143399	0.004	0.00400001	1.20523e-08	0.00400001	2.00384e-09
5	-0.0191724	0.005	0.00500001	1.19613e-08	0.00500001	2.56664e-09
6	-0.0256335	0.006	0.00600001	1.18819e-08	0.00600001	2.94001e-09
7	-0.034272	0.007	0.00700001	1.18119e-08	0.00700001	3.1731e-09
8	-0.0458217	0.008	0.00800001	1.1751e-08	0.00800001	3.32603e-09
9	-0.0612636	0.009	0.00900001	1.17005e-08	0.00900001	3.43568e-09
10	-0.0819094	0.01	0.01	1.16613e-08	0.01	3.51907e-09
11	-0.109513	0.011	0.011	1.16319e-08	0.011	3.58399e-09
12	-0.146419	0.012	0.012	1.16095e-08	0.012	3.63509e-09
13	-0.195762	0.013	0.013	1.15903e-08	0.013	3.67477e-09
14	-0.261734	0.014	0.014	1.1571e-08	0.014	3.70382e-09
15	-0.349938	0.015	0.015	1.15494e-08	0.015	3.72275e-09
16	-0.467867	0.016	0.016	1.15247e-08	0.016	3.73239e-09
17	-0.625538	0.017	0.017	1.14971e-08	0.017	3.73418e-09
18	-0.836344	0.018	0.018	1.14687e-08	0.018	3.73076e-09
19	-1.11819	0.019	0.019	1.14509e-08	0.019	3.73469e-09
20	-1.49502	0.02	0.02	1.16051e-08	0.02	3.90757e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.43168e-08	0.00100001	2.68461e-09
2	-0.008022	0.002	0.00200001	1.40547e-08	0.00200001	3.3227e-09
3	-0.0107254	0.003	0.00300001	1.38456e-08	0.00300001	3.88964e-09
4	-0.0143399	0.004	0.00400001	1.36767e-08	0.00400001	4.38692e-09
5	-0.0191724	0.005	0.00500001	1.35389e-08	0.00500001	4.80812e-09
6	-0.0256335	0.006	0.00600001	1.34246e-08	0.00600001	5.14066e-09
7	-0.034272	0.007	0.00700001	1.33278e-08	0.00700001	5.37806e-09
8	-0.0458217	0.008	0.00800001	1.32445e-08	0.00800001	5.53803e-09
9	-0.0612636	0.009	0.00900001	1.31737e-08	0.00900001	5.6491e-09
10	-0.0819094	0.01	0.01	1.31158e-08	0.01	5.73211e-09
11	-0.109513	0.011	0.011	1.30705e-08	0.011	5.79757e-09
12	-0.146419	0.012	0.012	1.30357e-08	0.012	5.85015e-09
13	-0.195762	0.013	0.013	1.30078e-08	0.013	5.89217e-09
14	-0.261734	0.014	0.014	1.29831e-08	0.014	5.92436e-09
15	-0.349938	0.015	0.015	1.29582e-08	0.015	5.94668e-09
16	-0.467867	0.016	0.016	1.29312e-08	0.016	5.95951e-09
17	-0.625538	0.017	0.017	1.29017e-08	0.017	5.9638e-09
18	-0.836344	0.018	0.018	1.28707e-08	0.018	5.96168e-09
19	-1.11819	0.019	0.019	1.2845e-08	0.019	5.96052e-09
20	-1.49502	0.02	0.02	1.28995e-08	0.02	6.03633e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.35031e-08	0.00100001	1.04698e-09
2	-0.008022	0.002	0.00200001	1.3395e-08	0.00200001	2.17392e-09
3	-0.0107254	0.003	0.00300001	1.33013e-08	0.00300001	3.07356e-09
4	-0.0143399	0.004	0.00400001	1.32194e-08	0.00400001	3.77824e-09
5	-0.0191724	0.005	0.00500001	1.31472e-08	0.00500001	4.29335e-09
6	-0.0256335	0.006	0.00600001	1.30829e-08	0.00600001	4.63268e-09
7	-0.034272	0.007	0.00700001	1.30271e-08	0.00700001	4.85204e-09
8	-0.0458217	0.008	0.00800001	1.29802e-08	0.00800001	5.00527e-09
9	-0.0612636	0.009	0.00900001	1.29425e-08	0.00900001	5.12073e-09
10	-0.0819094	0.01	0.01	1.29129e-08	0.01	5.21031e-09
11	-0.109513	0.011	0.011	1.28887e-08	0.011	5.27935e-09
12	-0.146419	0.012	0.012	1.28663e-08	0.012	5.33088e-09
13	-0.195762	0.013	0.013	1.28424e-08	0.013	5.36684e-09
14	-0.261734	0.014	0.014	1.28152e-08	0.014	5.38917e-09
15	-0.349938	0.015	0.015	1.27845e-08	0.015	5.40004e-09
16	-0.467867	0.016	0.016	1.27508e-08	0.016	5.4018e-09
17	-0.625538	0.017	0.017	1.27156e-08	0.017	5.39692e-09
18	-0.836344	0.018	0.018	1.26805e-08	0.018	5.38779e-09
19	-1.11819	0.019	0.019	1.26483e-08	0.019	5.37804e-09
20	-1.49502	0.02	0.02	1.26412e-08	0.02	5.39037e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.008022	0.002	0.00200002	2.45346e-08	0	0.00200002
2	-0.0107254	0.003	0.00300002	1.7749e-08	0.00300002	7.84336e-12
3	-0.0143399	0.004	0.00400002	1.50041e-08	0.00400001	9.49479e-12
4	-0.0191724	0.005	0.00500001	1.34817e-08	0.00500001	2.74045e-10
5	-0.0256335	0.006	0.00600001	1.33492e-08	0.00600001	1.41129e-09
6	-0.034272	0.007	0.00700001	1.32413e-08	0.00700001	2.18719e-09
7	-0.0458217	0.008	0.00800001	1.31505e-08	0.00800001	2.65663e-09
8	-0.0612636	0.009	0.00900001	1.30733e-08	0.00900001	2.92365e-09
9	-0.0819094	0.01	0.01	1.30076e-08	0.01	3.08743e-09
10	-0.109513	0.011	0.011	1.29528e-08	0.011	3.19627e-09
11	-0.146419	0.012	0.012	1.29094e-08	0.012	3.27255e-09
12	-0.195762	0.013	0.013	1.28765e-08	0.013	3.3298e-09
13	-0.261734	0.014	0.014	1.28512e-08	0.014	3.37523e-09
14	-0.349938	0.015	0.015	1.28299e-08	0.015	3.41116e-09
15	-0.467867	0.016	0.016	1.28094e-08	0.016	3.43777e-09
16	-0.625538	0.017	0.017	1.27874e-08	0.017	3.45506e-09
17	-0.836344	0.018	0.018	1.27629e-08	0.018	3.46344e-09
18	-1.11819	0.019	0.019	1.27339e-08	0.019	3.46212e-09
19	-1.49502	0.02	0.02	1.26418e-08	0.02	3.39349e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.21611e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.20084e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.18804e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.17725e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.16801e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.15995e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.15284e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.1466e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.14132e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.13707e-08	0	0.01
11	-0.109513	0.011	0.011	1.13374e-08	0	0.011
12	-0.146419	0.012	0.012	1.13111e-08	0	0.012
13	-0.195762	0.013	0.013	1.12884e-08	0	0.013
14	-0.261734	0.014	0.014	1.12661e-08	0	0.014
15	-0.349938	0.015	0.015	1.12419e-08	0	0.015
16	-0.467867	0.016	0.016	1.12148e-08	0	0.016
17	-0.625538	0.017	0.017	1.11852e-08	0	0.017
18	-0.836344	0.018	0.018	1.11548e-08	0	0.018
19	-1.11819	0.019	0.019	1.11282e-08	0	0.019
